Input File,Display Name,File Name
Baseline,B,DIV 19 LSL-Cas9-PVcre with fith batch of gRNAs plate3  10uM CNO(000)(000)_NeuralEventDetector_neuralMetrics_FIRST 60 SEC.csv

Plot Selection,One File Per Plot
Plot Display,Raw Values
Error Bars,Standard Error
Well Exclusion Criterion,    Mean Firing Rate (Hz),0


    Number of Spikes
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.033484,0.032309,0.017523,0.017329,0.019984,0.038870,0.018794,0.014537,
B SEM,0.008960,0.008929,0.002948,0.005555,0.005583,0.011937,0.010048,0.003219,
B Replicates,0.015269,0.000000,0.010681,0.023570,0.007715,0.005893,0.107626,0.022603,
,0.021708,0.000000,0.000000,0.030780,0.015269,0.017817,0.005893,0.000000,
,0.017817,0.006299,0.026726,0.068971,0.015430,NaN,0.000000,0.000000,
,0.015269,0.035355,0.008909,0.015269,0.040581,NaN,0.000000,NaN,
,0.029547,0.090414,0.016517,0.000000,0.013113,0.017252,0.000000,0.012400,
,0.007715,0.008333,0.030780,0.000000,0.025198,0.026726,0.000000,0.010681,
,0.011785,0.059595,0.011785,0.005893,0.012599,0.021822,0.000000,0.012400,
,0.117514,0.025198,0.017678,0.011785,0.007715,0.056651,0.000000,NaN,
,0.040825,0.081862,0.030780,0.023570,0.035565,0.056167,0.007715,0.029547,
,0.068429,0.040764,0.030538,0.000000,0.066629,0.133927,0.008909,0.028084,
,0.029209,0.010681,0.017252,0.008626,0.000000,0.011785,0.072785,0.012400,
,0.026726,0.029209,0.008626,0.019484,0.000000,0.040663,0.022603,0.017252,


    IBI Coefficient of Variation - Avg
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.957644,1.458728,1.446431,0.880768,1.484932,1.449041,0.914100,0.897897,
B SEM,0.232053,0.188757,0.202922,0.107803,0.178360,0.179118,0.139255,0.248421,
B Replicates,0.847971,1.343848,0.799861,0.737466,1.924048,0.879073,0.485222,0.954490,
,0.593558,1.780229,NaN,0.595444,1.329077,1.224033,1.616150,0.388207,
,0.893882,0.650900,0.552415,0.862686,1.025804,NaN,1.120071,NaN,
,0.426581,0.599021,1.647951,0.964553,1.217529,NaN,1.022130,NaN,
,0.628382,1.869548,1.306473,1.702084,1.041251,1.471093,0.051825,1.823603,
,0.050816,0.725639,2.518292,0.546190,2.134859,2.326502,0.937978,0.387118,
,0.853905,1.806357,1.276047,1.051054,0.572317,1.363352,1.399616,0.494477,
,1.383902,2.461159,1.089056,0.463459,2.255109,1.985927,NaN,NaN,
,2.949071,1.302240,2.374411,1.143029,2.303643,1.921373,0.758229,0.235245,
,1.981258,2.408782,2.299043,0.405108,2.104434,1.858561,1.391485,2.360521,
,0.500995,0.847906,1.005102,1.253305,1.096943,0.834805,0.724916,0.360125,
,0.381411,1.709111,1.042095,0.844837,0.814175,0.625689,0.547478,1.077290,


    IBI Coefficient of Variation - Std
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.187189,0.197343,0.165105,0.111457,0.215273,0.245184,0.062614,0.159867,
B SEM,0.039628,0.047826,0.025433,0.041581,0.053479,0.058114,0.024468,0.031923,
B Replicates,0.071389,0.000343,0.071243,0.000000,0.075627,0.028524,0.258665,0.107499,
,0.158019,0.000619,NaN,0.083488,0.248303,0.217886,0.064804,0.000161,
,0.011135,0.035169,0.180624,0.235489,0.212411,NaN,0.000378,NaN,
,0.321518,0.110993,0.150065,0.061007,0.245998,NaN,0.004290,NaN,
,0.195646,0.301334,0.176537,0.000360,0.105513,0.152617,0.017543,0.105602,
,0.047573,0.074925,0.323499,0.001166,0.232854,0.261792,0.003107,0.208327,
,0.102270,0.426540,0.112788,0.044161,0.651133,0.173269,0.007770,0.150878,
,0.443207,0.256630,0.080862,0.083554,0.083488,0.679569,NaN,NaN,
,0.333038,0.485126,0.305842,0.147222,0.360082,0.262624,0.036491,0.287460,
,0.329766,0.325001,0.149852,0.000220,0.366957,0.398512,0.057990,0.308871,
,0.120582,0.109511,0.180630,0.184218,0.000362,0.079404,0.166444,0.130950,
,0.112120,0.241925,0.084216,0.496598,0.000546,0.197642,0.071277,0.139053,


    Burst Percentage - Avg
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,93.410035,93.963468,96.068663,86.407996,92.241644,90.698227,93.518312,97.296860,
B SEM,1.587475,1.973616,0.914979,7.610088,2.418654,2.960236,4.171898,0.520143,
B Replicates,97.349105,99.925234,96.902980,19.528986,95.074696,99.186952,49.014945,97.289860,
,92.666479,99.532129,97.290740,94.475158,94.089913,94.727225,98.094713,97.283889,
,79.820157,100.000000,95.158704,92.487252,95.428997,NaN,99.391298,93.435710,
,94.087002,77.808648,95.846981,98.779463,76.108205,NaN,99.466367,NaN,
,87.575059,87.821358,94.365032,99.462360,85.076101,84.401243,100.000000,99.298555,
,99.546569,98.557692,92.889591,98.986825,96.637538,97.526225,99.193571,96.995075,
,98.801277,88.823357,97.023702,97.794118,76.605843,95.284389,86.745104,99.254251,
,95.243721,90.540049,97.898484,97.725456,97.032214,74.466113,98.956522,NaN,
,94.104208,91.183981,99.394698,97.013731,98.377427,97.222999,98.731930,96.684588,
,89.792786,97.925282,98.957690,99.437616,92.879964,90.017351,97.802136,97.896525,
,96.542813,98.600474,88.160057,98.427211,99.628891,98.483149,96.891656,98.027062,
,95.391244,96.843411,98.935297,42.777778,99.959936,75.666626,97.931507,96.803088,


    Burst Percentage - Std
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,7.766924,8.415207,5.668221,8.269870,12.648612,10.595433,7.662268,2.668746,
B SEM,1.530653,2.799490,2.018074,3.493491,3.905402,3.418601,3.794938,0.502316,
B Replicates,3.147291,0.139426,6.399152,36.448360,11.488687,1.405142,36.200601,1.931776,
,11.478488,0.683548,2.360052,3.646769,5.683481,5.285496,4.596166,2.559543,
,18.146305,0.000000,2.859006,6.222585,5.440217,NaN,0.775314,5.684641,
,8.438597,21.614968,3.987237,1.095817,29.293334,NaN,0.805683,NaN,
,13.731524,29.016806,7.083081,0.875866,34.448132,22.382344,0.000000,0.879009,
,0.843263,2.884615,10.554105,1.263458,5.883074,3.404034,0.952205,4.551062,
,1.260327,10.315691,2.647670,6.239177,37.975243,4.751422,35.060042,1.232633,
,7.653596,13.993095,3.174126,2.944258,3.895825,17.464063,1.934381,NaN,
,9.550962,15.755967,0.549616,6.733233,3.173372,7.615560,1.591878,2.183475,
,10.255595,3.159629,1.349881,1.432876,13.863886,8.392165,3.549457,3.210255,
,2.430983,1.665464,25.892484,1.508246,0.524775,0.975346,4.397940,0.936887,
,6.266157,1.753273,1.162246,30.827792,0.113318,34.278762,2.083549,3.518177,


    Number of Network Bursts
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,6.166667,6.333333,6.416667,6.666667,6.166667,6.083333,8.500000,4.666667,
B SEM,1.071909,0.677935,0.933049,1.201850,0.936089,1.299524,1.334280,1.024941,
B Replicates,10.000000,8.000000,9.000000,0.000000,8.000000,8.000000,4.000000,10.000000,
,4.000000,5.000000,1.000000,7.000000,3.000000,3.000000,6.000000,5.000000,
,1.000000,8.000000,8.000000,10.000000,4.000000,0.000000,9.000000,2.000000,
,3.000000,3.000000,4.000000,15.000000,7.000000,0.000000,7.000000,0.000000,
,4.000000,7.000000,6.000000,5.000000,6.000000,4.000000,3.000000,7.000000,
,2.000000,2.000000,7.000000,8.000000,6.000000,6.000000,10.000000,1.000000,
,5.000000,9.000000,4.000000,6.000000,2.000000,6.000000,12.000000,2.000000,
,6.000000,5.000000,10.000000,8.000000,6.000000,4.000000,1.000000,0.000000,
,8.000000,10.000000,4.000000,10.000000,3.000000,16.000000,11.000000,8.000000,
,12.000000,7.000000,13.000000,5.000000,14.000000,11.000000,10.000000,5.000000,
,12.000000,6.000000,5.000000,6.000000,9.000000,8.000000,18.000000,8.000000,
,7.000000,6.000000,6.000000,0.000000,6.000000,7.000000,11.000000,8.000000,


    Network Burst Frequency
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.102778,0.105556,0.106945,0.133333,0.102778,0.121667,0.141667,0.093333,
B SEM,0.017865,0.011299,0.015551,0.016102,0.015601,0.020344,0.022238,0.016330,
B Replicates,0.166667,0.133333,0.150000,NaN,0.133333,0.133333,0.066667,0.166667,
,0.066667,0.083333,0.016667,0.116667,0.050000,0.050000,0.100000,0.083333,
,0.016667,0.133333,0.133333,0.166667,0.066667,NaN,0.150000,0.033333,
,0.050000,0.050000,0.066667,0.250000,0.116667,NaN,0.116667,NaN,
,0.066667,0.116667,0.100000,0.083333,0.100000,0.066667,0.050000,0.116667,
,0.033333,0.033333,0.116667,0.133333,0.100000,0.100000,0.166667,0.016667,
,0.083333,0.150000,0.066667,0.100000,0.033333,0.100000,0.200000,0.033333,
,0.100000,0.083333,0.166667,0.133333,0.100000,0.066667,0.016667,NaN,
,0.133333,0.166667,0.066667,0.166667,0.050000,0.266667,0.183333,0.133333,
,0.200000,0.116667,0.216667,0.083333,0.233333,0.183333,0.166667,0.083333,
,0.200000,0.100000,0.083333,0.100000,0.150000,0.133333,0.300000,0.133333,
,0.116667,0.100000,0.100000,NaN,0.100000,0.116667,0.183333,0.133333,


    Network Burst Duration - Avg (sec)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.492715,0.462263,0.558120,0.349665,0.534466,0.467333,0.312319,0.691653,
B SEM,0.077143,0.046948,0.065195,0.041609,0.079199,0.051817,0.025267,0.161047,
B Replicates,0.353248,0.251000,0.293404,NaN,0.339000,0.563400,0.148820,0.444288,
,0.279460,0.399312,0.648560,0.186240,0.701787,0.503280,0.429853,0.643408,
,0.741680,0.258380,0.775100,0.217784,0.508640,NaN,0.234809,0.962080,
,0.253973,0.440453,0.343540,0.290320,0.273600,NaN,0.343406,NaN,
,0.464840,0.703863,0.647987,0.300080,0.555773,0.333580,0.195360,0.294754,
,0.408880,0.441320,0.450251,0.265680,0.433840,0.411147,0.346488,2.008480,
,0.366880,0.421360,0.682100,0.304813,0.918480,0.476947,0.297540,0.647760,
,1.150173,0.657792,0.469240,0.588330,0.484867,0.507160,0.431840,NaN,
,0.334670,0.658232,0.864000,0.384136,1.178080,0.219575,0.348967,0.591240,
,0.382733,0.564777,0.367366,0.528320,0.395463,0.840829,0.277736,0.374928,
,0.800733,0.512387,0.906544,0.430947,0.315591,0.426640,0.382031,0.698030,
,0.375314,0.238280,0.249347,NaN,0.308467,0.390777,0.310975,0.251560,


    Network Burst Duration - Std (sec)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.278602,0.354332,0.283937,0.084042,0.230052,0.295781,0.105722,0.205172,
B SEM,0.046009,0.063263,0.068232,0.009494,0.043164,0.052088,0.014094,0.071640,
B Replicates,0.214480,0.082260,0.044450,NaN,0.235130,0.141877,0.087432,0.225875,
,0.265221,0.107420,NaN,0.055434,0.231196,0.191287,0.160171,0.035498,
,NaN,0.377457,0.134173,0.114998,0.157941,NaN,0.054012,0.028624,
,0.119136,0.529481,0.164377,0.098214,0.097784,NaN,0.058576,NaN,
,0.561204,0.522131,0.446094,0.118645,0.185619,0.101716,0.056571,0.238622,
,0.335225,0.456791,0.224549,0.053892,0.381386,0.299170,0.146358,NaN,
,0.367681,0.445426,0.465032,0.055433,0.003507,0.349666,0.062245,0.663775,
,0.129885,0.562090,0.265079,0.044423,0.395898,0.508737,NaN,NaN,
,0.415979,0.569766,0.824823,0.087167,0.526006,0.278860,0.096285,0.128817,
,0.413714,0.519905,0.333324,0.087991,0.292910,0.594978,0.120377,0.418482,
,0.080832,0.045863,0.115295,0.124218,0.069315,0.125667,0.133990,0.040902,
,0.161264,0.033399,0.106111,NaN,0.183935,0.365853,0.186922,0.065950,


    Number of Spikes per Network Burst - Avg
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,264.542361,278.266369,301.120645,212.176786,270.712963,237.971726,218.309602,370.901071,
B SEM,36.342467,21.707133,32.506408,18.597815,33.434797,28.771034,16.574849,77.457039,
B Replicates,183.500000,299.125000,253.444444,NaN,221.500000,358.500000,75.250000,169.400000,
,178.500000,345.000000,328.000000,151.142857,271.666667,268.666667,303.666667,248.800000,
,303.000000,189.000000,213.000000,100.200000,187.500000,NaN,203.444444,313.500000,
,177.333333,221.333333,142.750000,195.466667,119.714286,NaN,264.857143,NaN,
,186.250000,367.428571,325.166667,220.600000,213.666667,134.500000,223.666667,220.285714,
,280.000000,146.000000,257.857143,191.125000,248.166667,258.833333,264.800000,996.000000,
,208.800000,211.000000,390.000000,256.833333,336.500000,211.333333,220.500000,430.000000,
,616.166667,347.000000,289.900000,279.500000,327.500000,206.000000,239.000000,NaN,
,226.625000,301.500000,585.750000,213.400000,588.333333,169.312500,227.272727,409.375000,
,203.416667,324.142857,231.846154,299.000000,263.785714,409.000000,232.000000,269.400000,
,374.916667,358.166667,358.400000,214.500000,252.888889,236.000000,201.166667,481.750000,
,236.000000,229.500000,237.333333,NaN,217.333333,127.571429,164.090909,170.500000,


    Number of Spikes per Network Burst - Std
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,121.570358,162.088614,136.455123,32.786340,97.879590,115.414304,43.079740,97.925070,
B SEM,20.988195,26.836098,37.992189,6.380815,26.563142,26.405555,7.218887,42.710752,
B Replicates,60.692760,50.504420,35.316820,NaN,61.339803,44.132916,20.966243,33.183664,
,143.086221,71.105555,NaN,31.056017,50.063293,82.233408,37.638633,20.315019,
,NaN,193.486803,13.071233,26.802985,61.754892,NaN,38.881587,2.121320,
,76.173049,201.152513,50.275077,54.606209,34.769308,NaN,53.828210,NaN,
,197.559063,261.392972,179.444049,27.573538,30.302915,41.741267,12.662280,127.715458,
,164.048773,124.450793,106.608987,13.463575,171.094613,172.812519,74.524865,NaN,
,149.531602,189.524405,214.130801,20.262445,9.192388,113.457775,19.649196,356.381818,
,48.284228,288.564551,117.510709,10.239978,246.683400,178.935743,NaN,NaN,
,233.002108,231.658393,455.158855,45.478200,262.955002,182.548886,15.166350,13.415742,
,178.408346,254.941450,194.632066,22.880122,185.762536,274.089766,75.812635,264.432978,
,26.265976,46.270581,33.679371,75.500331,20.508806,21.125475,65.726036,13.551489,
,60.221812,32.010936,101.178390,NaN,40.128128,43.065288,59.021106,50.208138,


    Mean ISI within Network Burst - Avg (sec)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.001722,0.001580,0.001841,0.001722,0.001978,0.001984,0.001517,0.001864,
B SEM,0.000115,0.000145,0.000208,0.000146,0.000167,0.000169,0.000119,0.000221,
B Replicates,0.001864,0.000840,0.001163,NaN,0.001533,0.001565,0.001882,0.002720,
,0.001382,0.001164,0.001983,0.001250,0.002551,0.001860,0.001404,0.002614,
,0.002456,0.001111,0.003640,0.002583,0.002767,NaN,0.001162,0.003079,
,0.001419,0.001629,0.002330,0.001485,0.002327,NaN,0.001323,NaN,
,0.002296,0.001899,0.001745,0.001359,0.002565,0.002604,0.000873,0.001223,
,0.001345,0.002678,0.001696,0.001400,0.001643,0.001681,0.001299,0.002019,
,0.001531,0.001697,0.001603,0.001188,0.002739,0.002115,0.001374,0.001324,
,0.001868,0.001909,0.001549,0.002111,0.001513,0.002078,0.001814,NaN,
,0.001253,0.001919,0.001249,0.001917,0.002007,0.001140,0.001531,0.001442,
,0.001601,0.001613,0.001470,0.001770,0.001491,0.001936,0.001272,0.001176,
,0.002142,0.001451,0.002572,0.002157,0.001255,0.001809,0.002431,0.001453,
,0.001506,0.001051,0.001088,NaN,0.001342,0.003049,0.001840,0.001592,


    Mean ISI within Network Burst - Std (sec)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.000401,0.000387,0.000400,0.000553,0.000439,0.000691,0.000556,0.000420,
B SEM,0.000054,0.000061,0.000049,0.000204,0.000078,0.000175,0.000158,0.000133,
B Replicates,0.000742,0.000211,0.000065,NaN,0.000823,0.000305,0.000634,0.001420,
,0.000498,0.000228,NaN,0.000288,0.000454,0.000227,0.000454,0.000291,
,NaN,0.000321,0.000448,0.002298,0.000377,NaN,0.000147,0.000112,
,0.000260,0.000610,0.000563,0.000257,0.000757,NaN,0.000224,NaN,
,0.000308,0.000316,0.000568,0.000485,0.000621,0.000662,0.000230,0.000311,
,0.000411,0.000852,0.000264,0.000289,0.000406,0.000630,0.000312,NaN,
,0.000446,0.000549,0.000408,0.000174,0.000085,0.000815,0.000366,0.000447,
,0.000128,0.000420,0.000460,0.000115,0.000729,0.000715,NaN,NaN,
,0.000428,0.000542,0.000449,0.000707,0.000004,0.000411,0.000365,0.000278,
,0.000594,0.000250,0.000483,0.000245,0.000180,0.000466,0.000497,0.000296,
,0.000167,0.000198,0.000523,0.000672,0.000261,0.000502,0.002005,0.000093,
,0.000434,0.000152,0.000170,NaN,0.000573,0.002176,0.000881,0.000533,


    Median ISI within Network Burst - Avg (sec)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.000572,0.000536,0.000569,0.000644,0.000654,0.000619,0.000637,0.000656,
B SEM,0.000023,0.000065,0.000029,0.000043,0.000047,0.000077,0.000091,0.000073,
B Replicates,0.000616,0.000415,0.000507,NaN,0.000570,0.000490,0.000940,0.001084,
,0.000500,0.000480,0.000560,0.000554,0.000693,0.000693,0.000380,0.000872,
,0.000720,0.000465,0.000750,0.000964,0.000670,NaN,0.000436,0.000760,
,0.000640,0.000533,0.000620,0.000597,0.000726,NaN,0.000411,NaN,
,0.000620,0.000549,0.000773,0.000504,0.000933,0.000800,0.000453,0.000480,
,0.000480,0.001240,0.000554,0.000605,0.000573,0.000493,0.000408,0.000480,
,0.000552,0.000449,0.000520,0.000547,0.001000,0.000553,0.000560,0.000560,
,0.000507,0.000440,0.000572,0.000730,0.000560,0.000590,0.000480,NaN,
,0.000455,0.000512,0.000450,0.000688,0.000507,0.000370,0.000582,0.000460,
,0.000537,0.000480,0.000458,0.000536,0.000506,0.000516,0.000584,0.000400,
,0.000600,0.000427,0.000528,0.000720,0.000502,0.000470,0.001389,0.000565,
,0.000634,0.000440,0.000533,NaN,0.000613,0.001217,0.001022,0.000900,


    Median ISI within Network Burst - Std (sec)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.000076,0.000063,0.000100,0.000225,0.000121,0.000167,0.000282,0.000213,
B SEM,0.000017,0.000011,0.000016,0.000079,0.000022,0.000084,0.000129,0.000107,
B Replicates,0.000197,0.000030,0.000106,NaN,0.000269,0.000028,0.000177,0.000945,
,0.000077,0.000057,NaN,0.000199,0.000122,0.000046,0.000049,0.000134,
,NaN,0.000095,0.000095,0.000622,0.000100,NaN,0.000055,0.000057,
,0.000080,0.000046,0.000077,0.000078,0.000121,NaN,0.000030,NaN,
,0.000077,0.000050,0.000219,0.000054,0.000224,0.000113,0.000046,0.000092,
,0.000000,0.000170,0.000102,0.000066,0.000060,0.000065,0.000045,NaN,
,0.000072,0.000059,0.000080,0.000060,0.000057,0.000135,0.000085,0.000000,
,0.000041,0.000057,0.000100,0.000051,0.000072,0.000119,NaN,NaN,
,0.000037,0.000041,0.000038,0.000408,0.000046,0.000059,0.000072,0.000057,
,0.000050,0.000065,0.000062,0.000036,0.000069,0.000081,0.000373,0.000057,
,0.000042,0.000041,0.000044,0.000673,0.000092,0.000108,0.001367,0.000033,
,0.000167,0.000044,0.000173,NaN,0.000224,0.000920,0.000808,0.000544,


    Median/Mean ISI within Network Burst - Avg
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.359955,0.365207,0.346911,0.390842,0.353787,0.326519,0.413604,0.363719,
B SEM,0.018648,0.026895,0.026376,0.018000,0.020499,0.013995,0.028704,0.027969,
B Replicates,0.371003,0.523770,0.435100,NaN,0.388998,0.322766,0.520972,0.357539,
,0.392155,0.425653,0.282349,0.452978,0.274575,0.375829,0.288391,0.333636,
,0.293172,0.437981,0.207184,0.410209,0.242970,NaN,0.377250,0.246659,
,0.465154,0.350927,0.277525,0.413940,0.334757,NaN,0.317067,NaN,
,0.275397,0.296329,0.451097,0.404663,0.365539,0.318286,0.543970,0.412224,
,0.374421,0.498300,0.331254,0.441789,0.361869,0.320543,0.333545,0.237792,
,0.374287,0.301328,0.332671,0.463930,0.364977,0.295514,0.427909,0.448492,
,0.273376,0.239404,0.389572,0.346495,0.430164,0.299619,0.264542,NaN,
,0.401121,0.286448,0.407383,0.353158,0.252440,0.360889,0.396068,0.325418,
,0.383322,0.299815,0.350683,0.308666,0.342158,0.288478,0.449979,0.354275,
,0.280861,0.296814,0.209876,0.312589,0.407119,0.269839,0.526568,0.389729,
,0.435193,0.425717,0.488235,NaN,0.479880,0.413429,0.516987,0.531429,


    Median/Mean ISI within Network Burst - Std
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.097449,0.096208,0.081444,0.092929,0.069168,0.088649,0.106768,0.084075,
B SEM,0.013714,0.015322,0.014876,0.016563,0.013381,0.010263,0.014295,0.019278,
B Replicates,0.140033,0.140835,0.079191,NaN,0.097987,0.060526,0.094718,0.113073,
,0.131869,0.100963,NaN,0.138296,0.050151,0.046857,0.071463,0.034130,
,NaN,0.115553,0.024199,0.094414,0.027784,NaN,0.042716,0.009360,
,0.132807,0.095339,0.068166,0.088938,0.102330,NaN,0.045241,NaN,
,0.060476,0.056198,0.059754,0.121750,0.033343,0.065936,0.159424,0.118535,
,0.114390,0.221851,0.061722,0.067594,0.071924,0.089479,0.104086,NaN,
,0.064909,0.136714,0.045878,0.045723,0.009261,0.124979,0.107033,0.151482,
,0.040513,0.065445,0.085763,0.029055,0.158227,0.067985,NaN,NaN,
,0.132796,0.080899,0.186686,0.081924,0.022549,0.125596,0.098288,0.047895,
,0.151068,0.034885,0.146457,0.053844,0.050683,0.114678,0.147336,0.088088,
,0.018784,0.031907,0.029474,0.207756,0.071037,0.059519,0.104134,0.024784,
,0.084291,0.073905,0.108591,NaN,0.134743,0.130934,0.200010,0.169326,


    Number of Elecs Participating in Burst - Avg
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,7.979762,7.571429,8.000000,7.878095,7.988095,7.814286,7.662458,7.965000,
B SEM,0.013897,0.335030,0.000000,0.058132,0.011905,0.124267,0.212493,0.025874,
B Replicates,7.900000,8.000000,8.000000,NaN,8.000000,8.000000,5.500000,7.900000,
,8.000000,8.000000,8.000000,7.714286,8.000000,7.000000,8.000000,8.000000,
,8.000000,7.000000,8.000000,7.500000,8.000000,NaN,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,7.857143,NaN,8.000000,NaN,
,8.000000,7.857143,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,4.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,7.666667,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,NaN,
,8.000000,8.000000,8.000000,7.900000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,7.666667,8.000000,8.000000,7.055556,8.000000,
,7.857143,8.000000,8.000000,NaN,8.000000,7.142857,7.727273,7.750000,


    Number of Elecs Participating in Burst - Std
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.063108,0.031497,0.000000,0.259250,0.031497,0.146385,0.258333,0.113704,
B SEM,0.042538,0.031497,0.000000,0.119122,0.031497,0.146385,0.126580,0.081959,
B Replicates,0.316228,0.000000,0.000000,NaN,0.000000,0.000000,0.577350,0.316228,
,0.000000,0.000000,NaN,0.487950,0.000000,0.000000,0.000000,0.000000,
,NaN,0.000000,0.000000,0.971825,0.000000,NaN,0.000000,0.000000,
,0.000000,0.000000,0.000000,0.000000,0.377964,NaN,0.000000,NaN,
,0.000000,0.377964,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NaN,
,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.492366,0.000000,
,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NaN,NaN,
,0.000000,0.000000,0.000000,0.316228,0.000000,0.000000,0.000000,0.000000,
,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
,0.000000,0.000000,0.000000,0.816497,0.000000,0.000000,1.304843,0.000000,
,0.377964,0.000000,0.000000,NaN,0.000000,1.463850,0.467099,0.707107,


    Number of Spikes per Network Burst per Channel - Avg
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,33.144559,36.605150,37.640081,26.730686,33.852513,30.486585,28.090086,46.435402,
B SEM,4.534891,2.137390,4.063301,2.261956,4.173869,3.579773,1.746901,9.661282,
B Replicates,23.192857,37.390625,31.680556,NaN,27.687500,44.812500,14.033333,21.433929,
,22.312500,43.125000,41.000000,19.438776,33.958333,38.380952,37.958333,31.100000,
,37.875000,27.000000,26.625000,13.199286,23.437500,NaN,25.430556,39.187500,
,22.166667,27.666667,17.843750,24.433333,15.125000,NaN,33.107143,NaN,
,23.281250,46.165816,40.645833,27.575000,26.708333,16.812500,27.958333,27.535714,
,35.000000,36.500000,32.232143,23.890625,31.020833,32.354167,33.100000,124.500000,
,26.100000,26.375000,48.750000,32.104167,42.062500,26.416667,28.909226,53.750000,
,77.020833,43.375000,36.237500,34.937500,40.937500,25.750000,29.875000,NaN,
,28.328125,37.687500,73.218750,26.839286,73.541667,21.164063,28.409091,51.171875,
,25.427083,40.517857,28.980769,37.375000,32.973214,51.125000,29.000000,33.675000,
,46.864583,44.770833,44.800000,27.513889,31.611111,29.500000,27.968849,60.218750,
,30.165816,28.687500,29.666667,NaN,27.166667,18.550000,21.331169,21.781250,


    Number of Spikes per Network Burst per Channel - Std
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,15.229334,21.821549,17.056890,3.757258,12.210361,14.866977,5.568633,12.140808,
B SEM,2.614291,3.463895,4.749024,0.720581,3.325790,3.204333,0.799968,5.354167,
B Replicates,7.438799,6.313052,4.414603,NaN,7.667475,5.516615,5.069736,4.015101,
,17.885778,8.888194,NaN,2.985311,6.257912,11.747630,4.704829,2.539377,
,NaN,27.640972,1.633904,2.503922,7.719361,NaN,4.860198,0.265165,
,9.521631,25.144064,6.284385,6.825776,4.051106,NaN,6.728526,NaN,
,24.694883,32.388312,22.430506,3.446692,3.787864,5.217658,1.582785,15.964432,
,20.506097,31.112698,13.326123,1.682947,21.386827,21.601565,9.315608,NaN,
