Input File,Display Name,File Name
Baseline,B,DIV 19 LSL-Cas9-PVcre with fith batch of gRNAs plate1  15 uM CNO(000)(000)_NeuralEventDetector_neuralMetrics_FIRST 60 SEC.csv

Plot Selection,One File Per Plot
Plot Display,Raw Values
Error Bars,Standard Error
Well Exclusion Criterion,    Mean Firing Rate (Hz),0


    Number of Spikes
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.018220,0.033153,0.022887,0.028299,0.041847,0.023123,0.015784,0.004510,
B SEM,0.010970,0.015418,0.008053,0.012969,0.016218,0.011888,0.005119,0.001957,
B Replicates,0.029463,0.112136,0.000000,0.109472,0.024296,0.051898,0.000000,0.016517,
,0.005893,0.000000,0.078680,0.089531,0.061075,0.145280,0.024801,0.000000,
,0.000000,0.000000,0.078648,0.082826,0.007715,0.011785,0.035565,0.000000,
,0.000000,0.005893,0.027368,0.000000,0.170841,0.013909,0.000000,0.012400,
,0.000000,0.012599,0.012400,NaN,0.000000,0.000000,0.014773,0.011785,
,0.021822,0.016517,0.005893,0.000000,0.023465,0.016517,0.005893,NaN,
,0.007715,0.027368,0.017678,0.000000,0.136713,0.005893,0.000000,0.000000,
,0.123744,0.171695,0.032657,0.011785,0.011785,0.000000,0.019796,0.000000,
,0.000000,0.012400,0.007715,0.000000,0.008626,0.008626,0.044040,0.008909,
,0.011785,0.033333,0.005893,0.017678,0.005893,0.023570,0.044544,0.000000,
,NaN,0.005893,0.007715,0.000000,0.051755,0.000000,0.000000,0.000000,
,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,


    IBI Coefficient of Variation - Avg
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.735135,1.078174,0.925339,0.687326,0.955475,0.678162,0.586770,0.818728,
B SEM,0.157850,0.174056,0.194958,0.054989,0.164336,0.097892,0.071262,0.151791,
B Replicates,0.810574,0.616820,0.748398,0.615380,0.728469,0.415591,0.500973,0.535818,
,0.381872,0.673773,2.126809,0.527873,1.573996,1.405993,0.994829,0.154097,
,0.325859,0.704901,1.976814,0.520938,0.829999,0.733890,0.804773,0.421620,
,0.848884,NaN,0.698597,0.947502,1.393230,0.750776,0.460313,1.031960,
,NaN,1.151721,0.331819,NaN,NaN,0.265347,0.554036,0.879698,
,0.413273,1.064117,0.153581,0.820814,0.591335,0.545641,0.451039,NaN,
,0.416793,0.513853,0.290770,0.652722,1.730524,0.646244,0.187866,1.750407,
,1.757598,2.117373,0.760830,0.887864,0.511464,0.422148,0.931050,1.607076,
,0.503238,0.659811,1.333299,0.813853,0.496685,0.517768,0.536947,0.943411,
,1.158127,1.614747,0.859912,0.422005,0.290192,0.669915,0.592680,0.596569,
,NaN,1.664628,0.897905,0.664307,1.408859,1.086465,0.439965,0.320218,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.765130,


    IBI Coefficient of Variation - Std
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.086890,0.109644,0.173493,0.059349,0.191951,0.127570,0.071906,0.065108,
B SEM,0.038710,0.038872,0.042705,0.028845,0.047520,0.051322,0.022941,0.037731,
B Replicates,0.104022,0.170598,0.001109,0.284682,0.074728,0.065467,0.000906,0.385139,
,0.052732,0.000027,0.203684,0.133341,0.179605,0.368756,0.085094,0.000188,
,0.000148,0.003289,0.288972,0.086808,0.105253,0.119062,0.187491,0.000114,
,0.000162,NaN,0.127582,0.000633,0.518401,0.100089,0.000255,0.047604,
,NaN,0.050198,0.135607,NaN,NaN,0.003039,0.051610,0.221563,
,0.271874,0.184851,0.161307,0.000463,0.203190,0.535088,0.083158,NaN,
,0.053657,0.103046,0.239464,0.000287,0.372671,0.059688,0.002305,0.000179,
,0.292224,0.409144,0.518198,0.048998,0.074060,0.000436,0.116999,0.001020,
,0.000144,0.051604,0.111460,0.001192,0.053565,0.036905,0.216799,0.059485,
,0.007043,0.094082,0.074684,0.036646,0.104347,0.114177,0.045798,0.000213,
,NaN,0.029598,0.046351,0.000441,0.233695,0.000562,0.000551,0.000241,
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000444,


    Burst Percentage - Avg
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,88.855590,95.972205,96.776251,85.518312,91.649151,96.742132,97.299409,89.016628,
B SEM,8.103708,1.383818,1.016457,8.067455,2.603220,0.846260,0.536598,8.174288,
B Replicates,97.756592,83.915105,99.926575,75.271896,97.040536,97.981714,99.159981,95.315706,
,93.504202,98.929939,99.113309,95.852250,98.408611,89.048408,96.830330,99.038072,
,99.774871,99.760488,88.091361,93.127075,97.935439,97.335209,95.843412,99.805213,
,95.795760,93.756868,98.339840,99.934726,83.468154,94.867647,99.903475,99.208694,
,96.201509,97.425436,96.737771,0.000000,85.600198,96.892720,95.609513,95.984290,
,94.239910,97.385692,98.218393,99.146442,92.751313,96.003510,98.877922,0.000000,
,98.362416,91.746813,94.761807,84.745536,77.211043,96.853149,96.601107,99.789510,
,93.736691,92.007548,91.907509,94.317174,98.685900,99.540837,96.476696,98.018153,
,98.305790,98.746109,97.897814,87.439024,97.854565,98.970395,97.943208,98.363556,
,99.788136,99.002323,98.914875,99.337947,97.340093,99.103664,94.132629,97.966249,
,0.000000,99.412888,98.596229,99.842097,98.965657,99.460934,96.214638,99.439735,
,98.801199,99.577246,98.809524,97.205575,74.528302,94.847394,100.000000,85.270356,


    Burst Percentage - Std
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,4.579982,4.939357,3.651022,10.810295,14.150112,4.394415,3.843987,4.485287,
B SEM,1.396491,1.595745,1.227979,4.175887,4.703121,1.291731,0.989705,2.768382,
B Replicates,2.716108,8.512055,0.118131,32.448719,2.865981,0.861684,1.857222,3.018757,
,14.350814,1.628355,1.363398,3.955405,2.121873,13.692992,2.450629,1.286756,
,0.422723,0.287142,15.043878,3.910021,2.398888,2.801899,3.031532,0.364174,
,3.718122,10.353189,1.332205,0.184623,25.535513,12.105979,0.273014,0.774371,
,8.504402,1.959036,2.443487,0.000000,34.668238,2.919490,9.308674,3.258156,
,12.398395,2.361363,1.583878,2.175556,14.383167,6.331816,1.043333,0.000000,
,1.199161,16.377459,6.789069,35.022907,33.244077,4.099915,6.901949,0.268409,
,6.652790,12.652550,7.492391,10.849469,1.722946,0.995020,2.003657,2.278407,
,2.340756,1.572607,2.555110,35.331114,1.304120,0.896438,2.890416,2.117175,
,0.599243,2.343176,0.993389,0.811817,3.162553,1.027436,6.423166,5.030102,
,0.000000,0.414957,0.947629,0.324015,2.375695,0.622673,9.944254,0.856104,
,2.057271,0.810391,3.149704,4.709896,46.018289,6.377634,0.000000,34.571038,


    Number of Network Bursts
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,6.333333,10.750000,9.333333,9.250000,10.083333,10.166667,9.500000,7.666667,
B SEM,1.707086,2.150141,2.185813,1.966095,1.936329,2.014468,1.240112,1.759534,
B Replicates,12.000000,4.000000,25.000000,5.000000,16.000000,23.000000,5.000000,6.000000,
,9.000000,8.000000,22.000000,23.000000,17.000000,19.000000,12.000000,11.000000,
,8.000000,15.000000,14.000000,13.000000,5.000000,5.000000,13.000000,8.000000,
,4.000000,2.000000,11.000000,18.000000,22.000000,4.000000,14.000000,16.000000,
,1.000000,14.000000,7.000000,0.000000,1.000000,10.000000,16.000000,3.000000,
,5.000000,5.000000,5.000000,8.000000,7.000000,3.000000,6.000000,0.000000,
,11.000000,7.000000,5.000000,8.000000,17.000000,7.000000,5.000000,22.000000,
,20.000000,25.000000,4.000000,6.000000,11.000000,7.000000,9.000000,5.000000,
,3.000000,14.000000,3.000000,6.000000,10.000000,18.000000,9.000000,7.000000,
,2.000000,20.000000,5.000000,15.000000,6.000000,12.000000,13.000000,5.000000,
,0.000000,14.000000,10.000000,8.000000,8.000000,13.000000,10.000000,6.000000,
,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2.000000,3.000000,


    Network Burst Frequency
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.115151,0.179167,0.155556,0.168182,0.168056,0.169445,0.158333,0.139394,
B SEM,0.029341,0.035836,0.036430,0.032447,0.032272,0.033574,0.020669,0.029497,
B Replicates,0.200000,0.066667,0.416667,0.083333,0.266667,0.383333,0.083333,0.100000,
,0.150000,0.133333,0.366667,0.383333,0.283333,0.316667,0.200000,0.183333,
,0.133333,0.250000,0.233333,0.216667,0.083333,0.083333,0.216667,0.133333,
,0.066667,0.033333,0.183333,0.300000,0.366667,0.066667,0.233333,0.266667,
,0.016667,0.233333,0.116667,NaN,0.016667,0.166667,0.266667,0.050000,
,0.083333,0.083333,0.083333,0.133333,0.116667,0.050000,0.100000,NaN,
,0.183333,0.116667,0.083333,0.133333,0.283333,0.116667,0.083333,0.366667,
,0.333333,0.416667,0.066667,0.100000,0.183333,0.116667,0.150000,0.083333,
,0.050000,0.233333,0.050000,0.100000,0.166667,0.300000,0.150000,0.116667,
,0.033333,0.333333,0.083333,0.250000,0.100000,0.200000,0.216667,0.083333,
,NaN,0.233333,0.166667,0.133333,0.133333,0.216667,0.166667,0.100000,
,0.016667,0.016667,0.016667,0.016667,0.016667,0.016667,0.033333,0.050000,


    Network Burst Duration - Avg (sec)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.472916,0.393948,0.582270,0.296225,0.405602,0.386195,0.337325,0.389765,
B SEM,0.057722,0.037440,0.112123,0.063496,0.026703,0.054165,0.039468,0.042039,
B Replicates,0.352147,0.201920,0.212563,0.390672,0.335890,0.153645,0.512880,0.243827,
,0.463120,0.392730,0.293262,0.168042,0.380216,0.482131,0.468167,0.255135,
,0.258390,0.310587,0.427377,0.169643,0.451600,0.310736,0.284671,0.276230,
,0.596980,0.360120,0.432196,0.102916,0.331462,0.407920,0.127663,0.426050,
,0.546720,0.397863,0.539806,NaN,0.467760,0.441224,0.216610,0.563360,
,0.404192,0.589296,0.599296,0.235400,0.374274,0.897467,0.445933,NaN,
,0.313607,0.554446,0.935920,0.230130,0.494400,0.399726,0.457840,0.200916,
,0.460268,0.335667,1.656100,0.391427,0.203585,0.271234,0.366009,0.555408,
,0.442213,0.357920,0.625147,0.245787,0.381816,0.293373,0.188311,0.605211,
,0.970440,0.304636,0.570464,0.194747,0.404547,0.347113,0.274117,0.367056,
,NaN,0.296114,0.335592,0.256270,0.507830,0.215692,0.206976,0.381347,
,0.394000,0.626080,0.359520,0.873440,0.533840,0.414080,0.498720,0.412880,


    Network Burst Duration - Std (sec)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.227993,0.134441,0.284810,0.074851,0.191545,0.118850,0.148206,0.126971,
B SEM,0.111416,0.025922,0.080664,0.019633,0.043275,0.036015,0.034981,0.039404,
B Replicates,0.244021,0.040673,0.046094,0.237357,0.075285,0.038934,0.109686,0.104268,
,0.109376,0.058100,0.299246,0.067602,0.353157,0.470241,0.433690,0.044079,
,0.026380,0.067062,0.362978,0.046275,0.110249,0.080518,0.074799,0.048564,
,0.066598,0.084457,0.200590,0.020352,0.304866,0.106187,0.026600,0.092033,
,NaN,0.131742,0.302570,NaN,NaN,0.088275,0.174222,0.149874,
,0.039581,0.280114,0.078536,0.048812,0.059835,0.080339,0.203329,NaN,
,0.048018,0.179701,0.180182,0.054918,0.416467,0.095832,0.257891,0.063592,
,0.466179,0.276934,1.028448,0.115282,0.075821,0.045967,0.203627,0.464706,
,0.020598,0.084601,0.333211,0.045974,0.085192,0.096047,0.055266,0.267082,
,1.031188,0.193262,0.142806,0.065641,0.129271,0.133140,0.185306,0.037258,
,NaN,0.082206,0.158249,0.046300,0.305312,0.071872,0.036065,0.089732,
,NaN,NaN,NaN,NaN,NaN,NaN,0.017989,0.035496,


    Number of Spikes per Network Burst - Avg
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,239.353581,255.721885,272.953048,213.096315,201.885277,219.616732,225.121249,235.663710,
B SEM,19.522515,15.931232,24.561226,39.735792,15.650477,25.416541,21.545935,18.139912,
B Replicates,245.916667,167.000000,184.800000,185.400000,179.625000,177.913043,327.800000,164.833333,
,243.666667,257.375000,196.727273,131.391304,222.705882,220.631579,218.083333,177.727273,
,231.500000,250.933333,208.857143,150.615385,260.000000,137.200000,140.384615,241.375000,
,206.500000,200.500000,272.454545,149.444444,138.272727,253.000000,173.714286,285.437500,
,226.000000,271.642857,234.714286,NaN,192.000000,187.600000,198.062500,331.000000,
,182.000000,317.000000,286.400000,224.875000,112.857143,462.000000,251.333333,NaN,
,200.272727,259.428571,246.600000,143.125000,200.235294,212.285714,321.400000,161.318182,
,244.700000,191.840000,504.750000,189.833333,142.727273,140.428571,179.555556,261.000000,
,263.333333,238.000000,304.333333,181.000000,204.700000,144.611111,203.444444,304.142857,
,415.000000,259.300000,325.200000,169.000000,291.000000,215.500000,128.076923,210.800000,
,NaN,284.642857,227.600000,219.375000,268.500000,204.230769,201.600000,275.333333,
,174.000000,371.000000,283.000000,600.000000,210.000000,280.000000,358.000000,179.333333,


    Number of Spikes per Network Burst - Std
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,75.386101,53.849439,84.488353,34.062322,67.007965,45.514523,40.045312,40.647538,
B SEM,38.675574,13.679819,28.662045,8.044375,18.883982,15.151941,8.237802,11.137594,
B Replicates,66.515150,8.602325,38.066827,59.969159,36.523737,54.268619,5.890671,44.001894,
,15.041609,28.923236,176.130142,58.031135,158.789863,189.654426,85.198654,11.858254,
,5.182388,38.560651,174.947402,42.991353,13.397761,23.058621,53.654044,9.913015,
,7.505553,9.192388,47.420172,26.106619,90.022845,40.058291,21.102054,70.120818,
,NaN,46.174597,55.871025,NaN,NaN,10.782702,66.433394,14.933185,
,10.074721,32.007812,14.275854,5.792544,7.010197,15.716234,35.736070,NaN,
,24.908195,39.618418,14.791890,12.483561,152.163370,24.177912,80.726699,45.583400,
,234.137184,143.871088,311.288050,10.740888,30.919544,16.256867,53.602964,104.802195,
,1.154701,37.927055,33.709544,18.590320,32.605555,25.368204,23.722938,104.204012,
,313.955411,132.157044,29.986664,81.882320,20.039960,51.811722,42.818340,12.477981,
,NaN,75.309216,32.884309,24.035316,128.606821,49.506151,10.243697,15.577762,
,NaN,NaN,NaN,NaN,NaN,NaN,1.414214,13.650397,


    Mean ISI within Network Burst - Avg (sec)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.001948,0.001520,0.002028,0.001446,0.002027,0.001788,0.001621,0.001654,
B SEM,0.000154,0.000092,0.000254,0.000118,0.000165,0.000127,0.000187,0.000103,
B Replicates,0.001334,0.001224,0.001164,0.001955,0.001920,0.000940,0.001567,0.001742,
,0.001909,0.001539,0.001369,0.001555,0.001472,0.001957,0.002211,0.001445,
,0.001123,0.001243,0.002010,0.001424,0.001749,0.002284,0.002625,0.001149,
,0.002900,0.001797,0.001529,0.000693,0.002084,0.001605,0.000737,0.001544,
,0.002430,0.001450,0.002179,NaN,0.002449,0.002357,0.001131,0.001699,
,0.002238,0.001810,0.002098,0.001052,0.003352,0.001944,0.001713,NaN,
,0.001571,0.002120,0.003812,0.001628,0.002311,0.001924,0.001328,0.001271,
,0.002000,0.001680,0.003727,0.002092,0.001407,0.001941,0.002204,0.001938,
,0.001686,0.001498,0.001997,0.001360,0.001875,0.002002,0.000922,0.001958,
,0.001964,0.001126,0.001745,0.001504,0.001385,0.001972,0.002588,0.001752,
,NaN,0.001066,0.001428,0.001183,0.001772,0.001042,0.001034,0.001381,
,0.002277,0.001692,0.001275,0.001458,0.002554,0.001484,0.001397,0.002315,


    Mean ISI within Network Burst - Std (sec)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.000437,0.000329,0.000565,0.000594,0.000468,0.000478,0.000857,0.000392,
B SEM,0.000124,0.000043,0.000094,0.000135,0.000034,0.000151,0.000241,0.000097,
B Replicates,0.000687,0.000289,0.000158,0.000893,0.000433,0.000335,0.000318,0.001225,
,0.000444,0.000223,0.000326,0.001015,0.000521,0.000457,0.002093,0.000242,
,0.000134,0.000183,0.000611,0.001174,0.000455,0.000422,0.001748,0.000196,
,0.000234,0.000341,0.000534,0.000069,0.000685,0.000197,0.000114,0.000338,
,NaN,0.000261,0.000802,NaN,NaN,0.000418,0.000790,0.000405,
,0.000246,0.000680,0.000224,0.000213,0.000520,0.000106,0.000598,NaN,
,0.000100,0.000387,0.000722,0.000405,0.000515,0.000549,0.000519,0.000309,
,0.001005,0.000473,0.001189,0.000665,0.000456,0.000198,0.001204,0.000735,
,0.000086,0.000208,0.000859,0.000169,0.000272,0.000466,0.000175,0.000329,
,0.001001,0.000300,0.000299,0.001101,0.000367,0.001929,0.002482,0.000170,
,NaN,0.000279,0.000496,0.000239,0.000456,0.000177,0.000189,0.000263,
,NaN,NaN,NaN,NaN,NaN,NaN,0.000056,0.000102,


    Median ISI within Network Burst - Avg (sec)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.000652,0.000534,0.000652,0.000627,0.000687,0.000640,0.000597,0.000598,
B SEM,0.000054,0.000028,0.000083,0.000043,0.000034,0.000037,0.000063,0.000058,
B Replicates,0.000423,0.000560,0.000494,0.000632,0.000645,0.000450,0.000432,0.000993,
,0.000524,0.000550,0.000447,0.000882,0.000527,0.000474,0.000833,0.000480,
,0.000540,0.000504,0.000577,0.000800,0.000640,0.000776,0.000711,0.000495,
,0.000760,0.000640,0.000458,0.000418,0.000682,0.000700,0.000374,0.000440,
,0.000960,0.000449,0.000686,NaN,0.000800,0.000740,0.000485,0.000453,
,0.000912,0.000544,0.000592,0.000430,0.000966,0.000800,0.000533,NaN,
,0.000687,0.000709,0.000736,0.000645,0.000725,0.000600,0.000528,0.000431,
,0.000496,0.000445,0.001530,0.000693,0.000585,0.000583,0.000684,0.000656,
,0.000667,0.000671,0.000613,0.000593,0.000628,0.000704,0.000480,0.000560,
,0.000480,0.000444,0.000544,0.000675,0.000613,0.000793,0.001145,0.000608,
,NaN,0.000411,0.000588,0.000490,0.000635,0.000495,0.000440,0.000533,
,0.000720,0.000480,0.000560,0.000640,0.000800,0.000560,0.000520,0.000933,


    Median ISI within Network Burst - Std (sec)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.000060,0.000074,0.000136,0.000276,0.000107,0.000120,0.000305,0.000153,
B SEM,0.000011,0.000010,0.000042,0.000104,0.000022,0.000053,0.000105,0.000081,
B Replicates,0.000065,0.000065,0.000158,0.000250,0.000285,0.000115,0.000044,0.000951,
,0.000071,0.000028,0.000057,0.000772,0.000086,0.000054,0.000995,0.000051,
,0.000037,0.000080,0.000091,0.000909,0.000057,0.000078,0.000393,0.000042,
,0.000046,0.000113,0.000063,0.000057,0.000079,0.000077,0.000037,0.000041,
,NaN,0.000045,0.000166,NaN,NaN,0.000043,0.000306,0.000046,
,0.000091,0.000131,0.000072,0.000060,0.000154,0.000000,0.000120,NaN,
,0.000111,0.000097,0.000067,0.000081,0.000068,0.000052,0.000134,0.000070,
,0.000076,0.000052,0.000529,0.000041,0.000108,0.000089,0.000373,0.000199,
,0.000046,0.000113,0.000167,0.000053,0.000071,0.000119,0.000098,0.000080,
,0.000000,0.000047,0.000036,0.000486,0.000065,0.000637,0.001066,0.000044,
,NaN,0.000043,0.000094,0.000051,0.000092,0.000055,0.000042,0.000041,
,NaN,NaN,NaN,NaN,NaN,NaN,0.000057,0.000122,


    Median/Mean ISI within Network Burst - Avg
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.357891,0.367366,0.345928,0.450562,0.364746,0.382551,0.404108,0.364632,
B SEM,0.022282,0.018120,0.020729,0.022091,0.014533,0.022007,0.023980,0.021113,
B Replicates,0.372983,0.468128,0.425286,0.346156,0.339513,0.503674,0.284775,0.510132,
,0.290104,0.363217,0.342881,0.532606,0.397319,0.258288,0.395397,0.338874,
,0.485339,0.410661,0.307267,0.496097,0.385369,0.347787,0.296441,0.440640,
,0.263075,0.356532,0.323241,0.602939,0.370851,0.440939,0.520291,0.295765,
,0.395083,0.316083,0.337851,NaN,0.326663,0.322286,0.461289,0.276706,
,0.412187,0.313923,0.283794,0.416352,0.290966,0.412237,0.327016,NaN,
,0.437414,0.338726,0.198169,0.415315,0.332129,0.329377,0.426505,0.358768,
,0.288454,0.284335,0.408038,0.365599,0.438577,0.301669,0.330387,0.346621,
,0.395227,0.452188,0.324637,0.445957,0.342980,0.363778,0.522695,0.289230,
,0.280791,0.416089,0.320134,0.470018,0.459328,0.446626,0.475995,0.351446,
,NaN,0.404836,0.440582,0.426238,0.380053,0.486630,0.436814,0.397608,
,0.316142,0.283670,0.439252,0.438908,0.313202,0.377318,0.371691,0.405160,


    Median/Mean ISI within Network Burst - Std
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.075720,0.063019,0.071518,0.101053,0.101379,0.071273,0.080334,0.075266,
B SEM,0.014872,0.008103,0.009023,0.008523,0.010702,0.007843,0.007640,0.010825,
B Replicates,0.126745,0.062248,0.114255,0.108675,0.117578,0.116244,0.062941,0.168335,
,0.087566,0.051299,0.082856,0.149634,0.141586,0.079702,0.111955,0.058579,
,0.054375,0.065699,0.084472,0.107033,0.104302,0.062897,0.066493,0.075654,
,0.022457,0.004603,0.082120,0.064613,0.160645,0.069106,0.100795,0.060250,
,NaN,0.052732,0.086582,NaN,NaN,0.054704,0.114589,0.072356,
,0.068325,0.054057,0.037316,0.066933,0.041606,0.021850,0.058748,NaN,
,0.065031,0.046744,0.038736,0.104028,0.094985,0.077989,0.102850,0.104741,
,0.104266,0.081517,0.016965,0.134156,0.087533,0.044845,0.082190,0.040629,
,0.009636,0.075705,0.069281,0.097239,0.070727,0.068680,0.062018,0.040051,
,0.143079,0.105554,0.067256,0.098784,0.089291,0.101022,0.097839,0.056642,
,NaN,0.093051,0.106861,0.079433,0.105534,0.086959,0.077979,0.080860,
,NaN,NaN,NaN,NaN,NaN,NaN,0.025612,0.069831,


    Number of Elecs Participating in Burst - Avg
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,7.909091,8.000000,7.875000,7.799486,7.921569,7.972222,7.969151,8.000000,
B SEM,0.090909,0.000000,0.089718,0.100001,0.078431,0.027778,0.019782,0.000000,
B Replicates,8.000000,8.000000,8.000000,7.200000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,7.956522,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,7.846154,8.000000,8.000000,7.923077,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,NaN,8.000000,8.000000,7.937500,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,NaN,
,8.000000,8.000000,8.000000,7.125000,7.058824,8.000000,8.000000,8.000000,
,8.000000,8.000000,7.500000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,7.666667,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,7.666667,7.769231,8.000000,
,NaN,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,7.000000,8.000000,7.000000,8.000000,8.000000,8.000000,8.000000,8.000000,


    Number of Elecs Participating in Burst - Std
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.000000,0.000000,0.090909,0.190121,0.024254,0.104973,0.113283,0.000000,
B SEM,0.000000,0.000000,0.090909,0.067881,0.024254,0.104973,0.071654,0.000000,
B Replicates,0.000000,0.000000,0.000000,0.447214,0.000000,0.000000,0.000000,0.000000,
,0.000000,0.000000,0.000000,0.208514,0.000000,0.000000,0.000000,0.000000,
,0.000000,0.000000,0.000000,0.375534,0.000000,0.000000,0.277350,0.000000,
,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
,NaN,0.000000,0.000000,NaN,NaN,0.000000,0.250000,0.000000,
,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NaN,
,0.000000,0.000000,0.000000,0.353553,0.242536,0.000000,0.000000,0.000000,
,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
,0.000000,0.000000,0.000000,0.516398,0.000000,0.000000,0.000000,0.000000,
,0.000000,0.000000,0.000000,0.000000,0.000000,1.154701,0.832050,0.000000,
,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
,NaN,NaN,NaN,NaN,NaN,NaN,0.000000,0.000000,


    Number of Spikes per Network Burst per Channel - Avg
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,30.201665,31.965236,34.598422,27.187650,25.500015,27.511987,28.181535,29.457964,
B SEM,2.360808,1.991404,3.163017,4.912052,1.971578,3.176750,2.678800,2.267489,
B Replicates,30.739583,20.875000,23.100000,25.753571,22.453125,22.239130,40.975000,20.604167,
,30.458333,32.171875,24.590909,16.484472,27.838235,27.578947,27.260417,22.215909,
,28.937500,31.366667,26.107143,18.994505,32.500000,17.150000,17.653846,30.171875,
,25.812500,25.062500,34.056818,18.680556,17.284091,31.625000,21.714286,35.679688,
,28.250000,33.955357,29.339286,NaN,24.000000,23.450000,24.837054,41.375000,
,22.750000,39.625000,35.800000,28.109375,14.107143,57.750000,31.416667,NaN,
,25.034091,32.428571,30.825000,20.140625,28.201681,26.535714,40.175000,20.164773,
,30.587500,23.980000,63.791667,23.729167,17.840909,17.553571,22.444444,32.625000,
,32.916667,29.750000,38.041667,23.625000,25.587500,18.076389,25.430556,38.017857,
,51.875000,32.412500,40.650000,21.125000,36.375000,27.656250,16.321154,26.350000,
,NaN,35.580357,28.450000,27.421875,33.562500,25.528846,25.200000,34.416667,
,24.857143,46.375000,40.428571,75.000000,26.250000,35.000000,44.750000,22.416667,


    Number of Spikes per Network Burst per Channel - Std
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,9.423263,6.731180,10.442366,4.330150,8.601836,5.501232,4.941407,5.080942,
B SEM,4.834447,1.709977,3.489601,1.030249,2.481363,1.895514,1.023922,1.392199,
B Replicates,8.314394,1.075291,4.758353,8.423126,4.565467,6.783577,0.736334,5.500237,
,1.880201,3.615404,22.016268,7.201265,19.848733,23.706803,10.649832,1.482282,
,0.647798,4.820081,21.868425,5.001803,1.674720,2.882328,6.581056,1.239127,
,0.938194,1.149049,5.927522,3.263327,11.252856,5.007286,2.637757,8.765102,
,NaN,5.771825,6.983878,NaN,NaN,1.347838,8.147075,1.866648,
,1.259340,4.000976,1.784482,0.724068,0.876275,1.964529,4.467009,NaN,
