Input File,Display Name,File Name
Baseline,B,DIV 19 LSL-Cas9-PVcre with fith batch of gRNAs plate1 5 uM CNO(000)(000)_NeuralEventDetector_neuralMetrics_FIRST 60 SEC.csv

Plot Selection,One File Per Plot
Plot Display,Raw Values
Error Bars,Standard Error
Well Exclusion Criterion,    Mean Firing Rate (Hz),0


    Number of Spikes
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Replicates,0.000000,0.154560,0.007715,0.089235,0.007715,0.051128,0.000000,0.000000,
,0.000000,0.000000,0.126440,0.023570,0.014773,0.106323,0.033333,0.000000,
,0.000000,0.040764,0.042667,0.028781,0.000000,NaN,0.000000,0.000000,
,0.000000,0.015269,0.015430,0.007715,0.193329,0.000000,0.000000,0.025198,
,NaN,0.000000,0.007715,0.000000,NaN,0.005893,0.000000,0.000000,
,0.000000,0.005893,0.007715,0.000000,0.021822,0.000000,0.012400,NaN,
,0.005893,0.017678,0.007715,0.006299,0.108623,0.000000,0.008626,0.010681,
,NaN,0.132867,0.035003,NaN,0.005893,0.000000,0.033259,0.000000,
,0.000000,0.032121,0.000000,0.000000,0.008626,0.014773,0.015269,0.012400,
,0.029463,0.035003,0.000000,0.038832,NaN,0.000000,0.054509,0.000000,
,0.007715,NaN,0.000000,0.000000,0.015269,0.019416,0.000000,0.000000,
,0.017817,NaN,NaN,0.000000,NaN,0.000000,0.000000,0.008909,


    IBI Coefficient of Variation - Avg
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.933534,1.146644,1.052129,0.576033,1.029901,0.837674,0.626067,0.590194,
B SEM,0.279186,0.251144,0.199465,0.076576,0.179536,0.164949,0.051320,0.150451,
B Replicates,0.504553,0.656604,1.148118,0.553985,1.085152,0.595491,0.622480,0.341476,
,2.206109,NaN,1.780424,0.418160,1.570155,1.578457,0.888899,0.390171,
,0.461210,1.229792,1.993926,0.417406,0.522483,NaN,0.792830,0.213697,
,NaN,0.705858,1.041452,1.160552,1.178474,NaN,0.693986,1.062380,
,NaN,0.814260,0.325512,0.764397,NaN,0.359872,0.346337,NaN,
,NaN,0.696733,1.225489,0.311323,0.321597,NaN,0.473532,NaN,
,1.149309,0.489261,1.165591,0.427676,1.677819,NaN,0.744143,1.304893,
,NaN,2.742210,0.422400,0.271229,0.357907,0.686538,0.765419,0.029945,
,NaN,0.958793,NaN,0.698190,0.923947,0.677161,0.522761,0.318081,
,0.432153,2.026288,NaN,0.703485,NaN,0.654361,0.419766,1.102753,
,0.203134,NaN,0.366247,0.609962,1.631576,1.311836,0.616582,0.548354,
,1.578270,NaN,NaN,NaN,NaN,NaN,NaN,NaN,


    IBI Coefficient of Variation - Std
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.053653,0.149313,0.117313,0.035821,0.147682,0.089445,0.078287,0.034727,
B SEM,0.029031,0.049860,0.030852,0.015464,0.055168,0.043496,0.035856,0.021930,
B Replicates,0.000879,0.277223,0.022663,0.141813,0.040577,0.086113,0.000478,0.000088,
,0.001012,NaN,0.247309,0.030432,0.053584,0.338971,0.144207,0.000128,
,0.000313,0.171085,0.215513,0.025942,0.000124,NaN,0.000467,0.000080,
,NaN,0.067356,0.208836,0.004586,0.405939,NaN,0.000150,0.190855,
,NaN,0.001152,0.087837,0.000645,NaN,0.069258,0.000344,NaN,
,NaN,0.085282,0.074123,0.000653,0.178188,NaN,0.077199,NaN,
,0.092101,0.000213,0.161234,0.074671,0.443792,NaN,0.019997,0.026895,
,NaN,0.475826,0.038145,0.000000,0.053282,0.002644,0.395024,0.000868,
,NaN,0.134384,NaN,0.000308,0.039615,0.058121,0.092446,0.091238,
,0.207712,0.131298,NaN,0.114501,NaN,0.000561,0.130727,0.000063,
,0.061410,NaN,0.000154,0.000478,0.114033,0.070448,0.000119,0.002327,
,0.012144,NaN,NaN,NaN,NaN,NaN,NaN,NaN,


    Burst Percentage - Avg
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,97.234853,84.448879,96.825589,94.633397,76.399260,97.144592,96.799773,89.122886,
B SEM,0.876870,8.814290,0.810474,2.099485,11.569569,1.227243,1.048611,8.227642,
B Replicates,99.600448,70.112352,99.126063,77.284846,98.376635,98.427937,98.669838,98.794734,
,95.863147,99.216301,95.963998,99.586496,97.701943,85.617771,95.246409,98.892889,
,99.767397,98.980633,91.055776,98.435582,99.515975,NaN,98.572411,99.788136,
,92.187500,89.247368,98.014260,99.488186,81.905708,100.000000,100.000000,99.586019,
,NaN,97.074313,99.176904,98.866902,NaN,97.647732,96.052417,98.515642,
,100.000000,97.665886,94.702436,98.513750,84.699428,97.979870,99.400292,0.000000,
,97.511239,89.676239,95.443726,98.117362,83.537876,96.109544,98.139858,98.966846,
,NaN,92.515516,94.692894,85.483871,97.552776,99.776618,95.004256,99.493104,
,99.621212,95.856327,99.225860,86.929303,98.808984,98.521905,98.625173,96.975038,
,94.544109,98.592733,98.082283,96.410373,0.000000,100.000000,86.868227,97.938913,
,98.680647,0.000000,99.597283,98.919045,98.292530,95.843622,95.213964,98.801782,
,94.572829,NaN,NaN,97.565043,0.000000,98.665511,99.804436,81.721532,


    Burst Percentage - Std
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,5.475987,7.396524,4.155421,7.987454,8.522178,3.698208,4.690869,4.214674,
B SEM,1.768682,2.257397,1.106719,3.819802,3.400193,1.496391,1.363706,2.693326,
B Replicates,0.677616,13.376808,0.379611,31.753425,1.979901,1.163808,3.182400,2.797050,
,9.379839,1.635339,6.819251,1.066695,1.740116,16.785986,2.717409,1.170994,
,0.356761,0.602469,10.948057,1.245063,0.612565,NaN,3.914234,0.599243,
,13.444016,9.698365,1.763542,0.222715,21.633794,0.000000,0.000000,0.407141,
,NaN,3.579056,0.840178,2.674478,NaN,3.660967,11.047090,1.890611,
,0.000000,2.939760,5.743484,3.482191,25.807901,2.329496,1.134861,0.000000,
,3.310101,22.828869,7.294998,4.546963,17.937892,7.970912,2.521508,0.507156,
,NaN,12.849928,7.801090,NaN,4.348224,0.452012,5.011436,0.701042,
,1.071374,3.974308,1.297552,35.149813,0.813563,1.259286,1.138435,3.642363,
,13.192856,2.480336,2.312241,2.902080,NaN,0.000000,11.713884,4.114662,
,2.354843,NaN,0.509625,2.035491,1.825643,5.040471,13.536954,1.204820,
,10.972464,NaN,NaN,2.783081,NaN,2.017350,0.372217,33.541003,


    Number of Network Bursts
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,4.666667,6.750000,7.666667,9.250000,9.250000,7.250000,7.750000,5.916667,
B SEM,1.529178,1.859150,2.227015,1.701715,2.153661,1.895469,1.023400,1.777206,
B Replicates,13.000000,2.000000,20.000000,9.000000,10.000000,22.000000,3.000000,4.000000,
,15.000000,2.000000,25.000000,20.000000,16.000000,13.000000,7.000000,10.000000,
,7.000000,11.000000,10.000000,15.000000,11.000000,0.000000,8.000000,9.000000,
,1.000000,2.000000,4.000000,14.000000,25.000000,1.000000,13.000000,6.000000,
,0.000000,8.000000,9.000000,11.000000,0.000000,8.000000,10.000000,2.000000,
,1.000000,5.000000,2.000000,12.000000,4.000000,2.000000,10.000000,0.000000,
,4.000000,4.000000,3.000000,7.000000,14.000000,2.000000,11.000000,23.000000,
,0.000000,20.000000,9.000000,0.000000,10.000000,5.000000,4.000000,3.000000,
,1.000000,13.000000,2.000000,3.000000,12.000000,13.000000,9.000000,4.000000,
,10.000000,14.000000,2.000000,12.000000,0.000000,10.000000,11.000000,3.000000,
,2.000000,0.000000,6.000000,6.000000,9.000000,9.000000,5.000000,6.000000,
,2.000000,0.000000,0.000000,2.000000,0.000000,2.000000,2.000000,1.000000,


    Network Burst Frequency
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.093333,0.135000,0.139394,0.168182,0.205556,0.131818,0.129167,0.107576,
B SEM,0.028131,0.032721,0.038617,0.027011,0.032275,0.032447,0.017057,0.030925,
B Replicates,0.216667,0.033333,0.333333,0.150000,0.166667,0.366667,0.050000,0.066667,
,0.250000,0.033333,0.416667,0.333333,0.266667,0.216667,0.116667,0.166667,
,0.116667,0.183333,0.166667,0.250000,0.183333,NaN,0.133333,0.150000,
,0.016667,0.033333,0.066667,0.233333,0.416667,0.016667,0.216667,0.100000,
,NaN,0.133333,0.150000,0.183333,NaN,0.133333,0.166667,0.033333,
,0.016667,0.083333,0.033333,0.200000,0.066667,0.033333,0.166667,NaN,
,0.066667,0.066667,0.050000,0.116667,0.233333,0.033333,0.183333,0.383333,
,NaN,0.333333,0.150000,NaN,0.166667,0.083333,0.066667,0.050000,
,0.016667,0.216667,0.033333,0.050000,0.200000,0.216667,0.150000,0.066667,
,0.166667,0.233333,0.033333,0.200000,NaN,0.166667,0.183333,0.050000,
,0.033333,NaN,0.100000,0.100000,0.150000,0.150000,0.083333,0.100000,
,0.033333,NaN,NaN,0.033333,NaN,0.033333,0.033333,0.016667,


    Network Burst Duration - Avg (sec)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.503332,0.466114,0.560395,0.333269,0.354143,0.387228,0.349122,0.437641,
B SEM,0.074074,0.054175,0.089124,0.053784,0.024152,0.029653,0.056532,0.072424,
B Replicates,0.257046,0.232400,0.362356,0.192987,0.465096,0.229935,0.549947,0.207860,
,0.311307,0.329480,0.343459,0.216556,0.346235,0.531003,0.803394,0.320608,
,0.305909,0.484880,0.423744,0.160107,0.377993,NaN,0.233500,0.291600,
,0.761680,0.732200,0.439060,0.164817,0.297859,0.337920,0.140326,1.063133,
,NaN,0.425800,0.424178,0.374742,NaN,0.502110,0.169792,0.482160,
,0.454320,0.535440,1.084480,0.361553,0.451860,0.501200,0.175336,NaN,
,0.538460,0.770420,0.446427,0.330731,0.369194,0.369320,0.357425,0.246042,
,NaN,0.389532,0.562773,NaN,0.247312,0.289104,0.269100,0.468693,
,0.683920,0.388898,1.203680,0.264853,0.345620,0.428578,0.301387,0.426520,
,0.314400,0.372091,0.479680,0.400520,NaN,0.283248,0.410473,0.403707,
,0.966560,NaN,0.394507,0.408493,0.286116,0.401893,0.247824,0.620053,
,0.439720,NaN,NaN,0.790600,NaN,0.385200,0.530960,0.283680,


    Network Burst Duration - Std (sec)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.086415,0.208990,0.159853,0.097813,0.168576,0.127473,0.114468,0.133883,
B SEM,0.022145,0.065079,0.047975,0.016624,0.040057,0.048786,0.039343,0.043116,
B Replicates,0.063463,0.008372,0.089952,0.186629,0.249744,0.058351,0.101699,0.031251,
,0.194087,0.019403,0.395417,0.121061,0.315063,0.533393,0.517594,0.052045,
,0.034810,0.323342,0.369178,0.046929,0.062048,NaN,0.059799,0.038188,
,NaN,0.650821,0.139193,0.030090,0.224688,NaN,0.016906,0.440143,
,NaN,0.079033,0.048632,0.067354,NaN,0.149554,0.048976,0.004412,
,NaN,0.062930,0.045481,0.072093,0.074974,0.051251,0.077852,NaN,
,0.063146,0.070086,0.088628,0.082232,0.351943,0.011823,0.121246,0.177889,
,NaN,0.355231,0.441649,NaN,0.047864,0.027440,0.056405,0.058641,
,NaN,0.181212,0.059623,0.076568,0.043815,0.137267,0.134773,0.236436,
,0.065265,0.339466,0.040503,0.180817,NaN,0.039528,0.179001,0.073311,
,0.140856,NaN,0.040129,0.053726,0.147043,0.192580,0.053479,0.226510,
,0.043275,NaN,NaN,0.158448,NaN,0.073539,0.005883,NaN,


    Number of Spikes per Network Burst - Avg
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,241.769029,263.715037,272.103030,219.616024,178.523203,227.454215,233.037290,264.732894,
B SEM,26.214556,13.073501,18.388050,22.543929,14.557385,15.709350,19.155020,28.075859,
B Replicates,292.230769,192.000000,242.100000,135.777778,220.700000,216.000000,336.000000,232.500000,
,211.066667,279.500000,215.400000,187.350000,207.437500,229.923077,270.000000,217.900000,
,241.142857,268.636364,210.800000,164.466667,248.545455,NaN,197.250000,224.777778,
,196.000000,294.000000,301.500000,203.928571,129.160000,229.000000,200.000000,491.000000,
,NaN,282.625000,205.111111,305.181818,NaN,191.875000,213.800000,347.000000,
,176.000000,322.000000,368.500000,243.666667,117.500000,333.000000,186.900000,NaN,
,241.250000,277.500000,222.000000,152.571429,153.571429,240.000000,236.000000,178.217391,
,NaN,219.900000,262.555556,NaN,155.100000,152.800000,206.250000,268.666667,
,246.000000,212.846154,331.500000,202.666667,198.583333,157.153846,217.111111,236.000000,
,175.000000,288.142857,364.500000,184.166667,NaN,219.800000,120.636364,213.333333,
,452.500000,NaN,269.166667,243.000000,176.111111,245.444444,246.000000,330.666667,
,186.500000,NaN,NaN,393.000000,NaN,287.000000,366.500000,172.000000,


    Number of Spikes per Network Burst - Std
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,68.597551,75.877868,63.937476,30.244497,49.593259,40.010373,35.424623,46.356257,
B SEM,41.901478,22.641676,22.495610,8.623032,15.076999,17.929173,7.653929,17.715165,
B Replicates,71.326893,19.798990,45.517955,75.448290,65.679440,44.686208,18.193405,22.068076,
,54.382858,21.920310,215.642258,39.830265,103.004187,193.923723,80.399005,13.016656,
,11.495341,133.506009,159.891491,39.045517,11.254898,NaN,25.240274,14.506703,
,NaN,117.379726,33.070631,22.050516,77.587950,NaN,19.078784,167.735506,
,NaN,20.941671,10.481465,23.781582,NaN,4.015595,11.013123,8.485281,
,NaN,30.290262,13.435029,7.969639,3.109126,15.556349,84.797078,NaN,
,9.708244,20.436895,25.357445,11.222851,124.115154,5.656854,64.015623,78.653993,
,NaN,158.795101,153.642532,NaN,9.036346,21.556901,16.720746,5.859465,
,NaN,27.110411,24.748737,8.020806,9.614935,44.706163,30.856298,116.137849,
,16.485684,208.599306,7.778175,88.912453,NaN,18.695216,42.339751,7.094599,
,313.248304,NaN,13.746515,14.993332,42.937293,47.064082,20.420578,30.004444,
,3.535534,NaN,NaN,1.414214,NaN,4.242641,12.020815,NaN,


    Mean ISI within Network Burst - Avg (sec)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.002197,0.001743,0.002016,0.001550,0.002029,0.001748,0.001575,0.001584,
B SEM,0.000280,0.000170,0.000222,0.000186,0.000249,0.000153,0.000252,0.000105,
B Replicates,0.000890,0.001221,0.001549,0.001276,0.002098,0.001242,0.001647,0.000895,
,0.001397,0.001184,0.001445,0.001123,0.001479,0.001900,0.002690,0.001474,
,0.001274,0.002246,0.001831,0.000987,0.001526,NaN,0.001169,0.001316,
,0.003906,0.002233,0.001443,0.000816,0.002146,0.001482,0.000710,0.002115,
,NaN,0.001518,0.002077,0.001226,NaN,0.002626,0.000798,0.001394,
,0.002596,0.001670,0.002951,0.001490,0.003880,0.001508,0.000994,NaN,
,0.002251,0.002805,0.002021,0.002168,0.002190,0.001546,0.002052,0.001281,
,NaN,0.001604,0.002411,NaN,0.001608,0.001920,0.001305,0.001749,
,0.002792,0.001778,0.003659,0.001313,0.001748,0.002729,0.001359,0.001796,
,0.001816,0.001172,0.001319,0.002937,NaN,0.001316,0.003714,0.001895,
,0.002677,NaN,0.001472,0.001695,0.001583,0.001605,0.001006,0.001847,
,0.002369,NaN,NaN,0.002018,NaN,0.001349,0.001453,0.001659,


    Mean ISI within Network Burst - Std (sec)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.000478,0.000596,0.000379,0.000519,0.000515,0.000439,0.000592,0.000273,
B SEM,0.000193,0.000206,0.000094,0.000183,0.000070,0.000109,0.000206,0.000054,
B Replicates,0.000080,0.000083,0.000507,0.000715,0.000672,0.001164,0.000338,0.000059,
,0.000665,0.000024,0.000389,0.000457,0.000748,0.000686,0.001353,0.000185,
,0.000134,0.002094,0.000457,0.000154,0.000232,NaN,0.000203,0.000263,
,NaN,0.001327,0.000387,0.000152,0.000649,NaN,0.000103,0.000295,
,NaN,0.000285,0.000194,0.000150,NaN,0.000752,0.000227,0.000021,
,NaN,0.000155,0.000016,0.000297,0.000650,0.000084,0.000308,NaN,
,0.000347,0.000412,0.000365,0.000469,0.000562,0.000086,0.002333,0.000394,
,NaN,0.000675,0.001174,NaN,0.000316,0.000183,0.000198,0.000186,
,NaN,0.000630,0.000454,0.000376,0.000190,0.000337,0.000456,0.000515,
,0.000385,0.000273,0.000083,0.002280,NaN,0.000294,0.001393,0.000279,
,0.001545,NaN,0.000143,0.000250,0.000615,0.000524,0.000157,0.000532,
,0.000188,NaN,NaN,0.000411,NaN,0.000277,0.000032,NaN,


    Median ISI within Network Burst - Avg (sec)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.000638,0.000582,0.000651,0.000573,0.000714,0.000618,0.000599,0.000559,
B SEM,0.000064,0.000048,0.000059,0.000044,0.000058,0.000030,0.000111,0.000043,
B Replicates,0.000440,0.000480,0.000562,0.000622,0.000592,0.000511,0.000400,0.000380,
,0.000493,0.000500,0.000440,0.000472,0.000562,0.000489,0.000606,0.000520,
,0.000537,0.000956,0.000640,0.000480,0.000560,NaN,0.000465,0.000542,
,0.000880,0.000640,0.000500,0.000429,0.000875,0.000720,0.000375,0.000440,
,NaN,0.000490,0.000569,0.000520,NaN,0.000760,0.000380,0.000440,
,0.000640,0.000496,0.000760,0.000453,0.001070,0.000560,0.000468,NaN,
,0.000870,0.000640,0.000640,0.000640,0.000834,0.000560,0.000698,0.000443,
,NaN,0.000464,0.001182,NaN,0.000640,0.000728,0.000550,0.000613,
,0.000640,0.000662,0.000680,0.000613,0.000633,0.000742,0.000507,0.000580,
,0.000424,0.000494,0.000560,0.000957,NaN,0.000572,0.001775,0.000667,
,0.000480,NaN,0.000627,0.000560,0.000662,0.000560,0.000400,0.000647,
,0.000980,NaN,NaN,0.000560,NaN,0.000600,0.000560,0.000880,


    Median ISI within Network Burst - Std (sec)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.000076,0.000147,0.000153,0.000136,0.000114,0.000097,0.000221,0.000061,
B SEM,0.000031,0.000093,0.000081,0.000054,0.000017,0.000039,0.000109,0.000009,
B Replicates,0.000069,0.000000,0.000285,0.000293,0.000227,0.000424,0.000000,0.000040,
,0.000064,0.000028,0.000057,0.000207,0.000115,0.000066,0.000178,0.000042,
,0.000039,0.000967,0.000092,0.000105,0.000095,NaN,0.000030,0.000096,
,NaN,0.000170,0.000101,0.000040,0.000152,NaN,0.000035,0.000044,
,NaN,0.000051,0.000048,0.000047,NaN,0.000074,0.000034,0.000057,
,NaN,0.000036,0.000057,0.000039,0.000136,0.000000,0.000196,NaN,
,0.000050,0.000000,0.000000,0.000065,0.000102,0.000000,0.001016,0.000043,
,NaN,0.000056,0.000927,NaN,0.000075,0.000151,0.000050,0.000046,
,NaN,0.000114,0.000057,0.000046,0.000056,0.000084,0.000098,0.000077,
,0.000054,0.000049,0.000000,0.000604,NaN,0.000060,0.001016,0.000046,
,0.000000,NaN,0.000060,0.000051,0.000072,0.000057,0.000000,0.000120,
,0.000255,NaN,NaN,0.000000,NaN,0.000057,0.000000,NaN,


    Median/Mean ISI within Network Burst - Avg
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.330656,0.361316,0.340939,0.410608,0.388964,0.381154,0.407805,0.370062,
B SEM,0.033797,0.021853,0.023992,0.026786,0.022579,0.021157,0.025332,0.023469,
B Replicates,0.495455,0.394011,0.356438,0.502890,0.293648,0.432373,0.249187,0.427278,
,0.415327,0.422626,0.321525,0.421998,0.446528,0.293522,0.278033,0.358192,
,0.426736,0.444232,0.372191,0.493286,0.367656,NaN,0.414066,0.416454,
,0.225291,0.320561,0.357049,0.535159,0.460177,0.485795,0.539963,0.210282,
,NaN,0.334739,0.275337,0.430076,NaN,0.306884,0.506728,0.316036,
,0.246522,0.297773,0.257520,0.319397,0.279800,0.372006,0.466458,NaN,
,0.394634,0.231690,0.323403,0.312392,0.410531,0.362719,0.338832,0.381775,
,NaN,0.333967,0.447040,NaN,0.416096,0.379903,0.428398,0.353025,
,0.229267,0.392613,0.186319,0.496834,0.365691,0.274389,0.395492,0.355063,
,0.247395,0.440948,0.425500,0.382750,NaN,0.457918,0.486108,0.357098,
,0.215168,NaN,0.428012,0.338445,0.460545,0.377190,0.404951,0.365019,
,0.410763,NaN,NaN,0.283456,NaN,0.449993,0.385444,0.530457,


    Median/Mean ISI within Network Burst - Std
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.091718,0.074044,0.056685,0.089624,0.105745,0.071895,0.096565,0.071217,
B SEM,0.013458,0.014257,0.011236,0.010311,0.018613,0.012310,0.014177,0.012602,
B Replicates,0.068571,0.026699,0.058731,0.055481,0.081936,0.093176,0.045884,0.063405,
,0.158409,0.032285,0.077268,0.071094,0.167428,0.120281,0.131404,0.055681,
,0.064867,0.133199,0.112514,0.105852,0.040213,NaN,0.110069,0.057994,
,NaN,0.114424,0.065030,0.071953,0.197518,NaN,0.094158,0.024761,
,NaN,0.080289,0.027661,0.066581,NaN,0.075875,0.124744,0.045445,
,NaN,0.016860,0.017785,0.090273,0.048989,0.020659,0.070265,NaN,
,0.071030,0.032111,0.056218,0.096451,0.129518,0.020189,0.150365,0.132991,
,NaN,0.132237,0.124311,NaN,0.112648,0.072178,0.073568,0.043155,
,NaN,0.071511,0.007678,0.154797,0.046121,0.036279,0.103538,0.149502,
,0.080105,0.100822,0.026848,0.147243,NaN,0.122184,0.188047,0.058287,
,0.124205,NaN,0.049490,0.068327,0.127330,0.107611,0.058332,0.080951,
,0.074842,NaN,NaN,0.057811,NaN,0.050517,0.008407,NaN,


    Number of Elecs Participating in Burst - Avg
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,7.900000,7.963636,7.939394,7.823737,7.877778,7.995868,7.962121,8.000000,
B SEM,0.100000,0.036364,0.060606,0.114847,0.110275,0.004132,0.026144,0.000000,
B Replicates,8.000000,8.000000,8.000000,7.111111,7.900000,7.954545,8.000000,8.000000,
,8.000000,8.000000,8.000000,7.950000,8.000000,8.000000,8.000000,8.000000,
,8.000000,7.636364,8.000000,8.000000,8.000000,NaN,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,NaN,8.000000,8.000000,8.000000,NaN,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,NaN,
,8.000000,8.000000,8.000000,7.000000,7.000000,8.000000,7.727273,8.000000,
,NaN,8.000000,7.333333,NaN,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,NaN,8.000000,7.818182,8.000000,
,8.000000,NaN,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,7.000000,NaN,NaN,8.000000,NaN,8.000000,8.000000,8.000000,


    Number of Elecs Participating in Burst - Std
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,0.000000,0.092442,0.120261,0.074957,0.035136,0.021320,0.109088,0.000000,
B SEM,0.000000,0.092442,0.120261,0.056352,0.035136,0.021320,0.079726,0.000000,
B Replicates,0.000000,0.000000,0.000000,0.600925,0.316228,0.213201,0.000000,0.000000,
,0.000000,0.000000,0.000000,0.223607,0.000000,0.000000,0.000000,0.000000,
,0.000000,0.924416,0.000000,0.000000,0.000000,NaN,0.000000,0.000000,
,NaN,0.000000,0.000000,0.000000,0.000000,NaN,0.000000,0.000000,
,NaN,0.000000,0.000000,0.000000,NaN,0.000000,0.000000,0.000000,
,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NaN,
,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.904534,0.000000,
,NaN,0.000000,1.322876,NaN,0.000000,0.000000,0.000000,0.000000,
,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
,0.000000,0.000000,0.000000,0.000000,NaN,0.000000,0.404520,0.000000,
,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
,0.000000,NaN,NaN,0.000000,NaN,0.000000,0.000000,NaN,


    Number of Spikes per Network Burst per Channel - Avg
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,30.554164,33.042302,34.114394,27.923135,22.646693,28.436204,29.175251,33.091612,
B SEM,3.215146,1.639297,2.295475,2.678025,1.788907,1.963351,2.385808,3.509482,
B Replicates,36.528846,24.000000,30.262500,19.245370,27.826786,27.048701,42.000000,29.062500,
,26.383333,34.937500,26.925000,23.603571,25.929688,28.740385,33.750000,27.237500,
,30.142857,34.358766,26.350000,20.558333,31.068182,NaN,24.656250,28.097222,
,24.500000,36.750000,37.687500,25.491071,16.145000,28.625000,25.000000,61.375000,
,NaN,35.328125,25.638889,38.147727,NaN,23.984375,26.725000,43.375000,
,22.000000,40.250000,46.062500,30.458333,14.687500,41.625000,23.362500,NaN,
,30.156250,34.687500,27.750000,21.795918,21.938776,30.000000,29.840909,22.277174,
,NaN,27.487500,33.936111,NaN,19.387500,19.100000,25.781250,33.583333,
,30.750000,26.605769,41.437500,25.333333,24.822917,19.644231,27.138889,29.500000,
,21.875000,36.017857,45.562500,23.020833,NaN,27.475000,15.285714,26.666667,
,56.562500,NaN,33.645833,30.375000,22.013889,30.680556,30.750000,41.333333,
,26.642857,NaN,NaN,49.125000,NaN,35.875000,45.812500,21.500000,


    Number of Spikes per Network Burst per Channel - Std
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,8.583713,9.381515,7.857412,3.947615,6.409593,4.983674,4.313350,5.794532,
B SEM,5.235358,2.802768,2.760976,1.151452,2.042407,2.240705,0.928012,2.214396,
B Replicates,8.915862,2.474874,5.689744,10.906251,7.887505,5.409554,2.274176,2.758510,
,6.797857,2.740039,26.955282,5.140737,12.875523,24.240465,10.049876,1.627082,
,1.436918,15.656062,19.986436,4.880690,1.406862,NaN,3.155034,1.813338,
,NaN,14.672466,4.133829,2.756315,9.698494,NaN,2.384848,20.966938,
,NaN,2.617709,1.310183,2.972698,NaN,0.501949,1.376640,1.060660,
,NaN,3.786283,1.679379,0.996205,0.388641,1.944544,10.599635,NaN,
,1.213530,2.554612,3.169681,1.603264,17.730736,0.707107,6.918971,9.831749,
,NaN,19.849388,17.722823,NaN,1.129543,2.694613,2.090093,0.732433,
,NaN,3.388801,3.093592,1.002601,1.201867,5.588270,3.857037,14.517231,
,2.060711,26.074913,0.972272,11.114057,NaN,2.336902,4.998718,0.886825,
,39.156038,NaN,1.718314,1.874166,5.367162,5.883010,2.552572,3.750556,
,0.505076,NaN,NaN,0.176777,NaN,0.530330,1.502602,NaN,


